replicate_id,winner,plus4s_0,plus4s_1,plus4s_2,plus4s_3
32420,2,1,0,0,0
32421,2,1,1,0,0
32422,3,1,2,0,0
32423,0,1,1,1,0
32424,2,0,0,0,0
32425,3,0,1,1,0
32426,0,2,0,0,1
32427,0,0,0,0,0
32428,1,0,0,0,1
32429,1,1,1,0,0
32430,2,0,0,1,0
32431,3,0,0,1,1
32432,0,0,1,0,1
32433,3,0,0,0,1
32434,0,0,0,1,0
32435,1,1,0,0,0
32436,1,0,0,0,0
32437,1,0,1,1,1
32438,3,1,0,0,1
32439,3,0,0,0,0
32440,0,0,1,0,1
32441,1,0,0,0,0
32442,1,1,1,0,1
32443,1,0,0,1,1
32444,2,0,0,1,0
32445,0,1,0,0,0
32446,1,0,0,0,0
32447,2,0,0,0,0
32448,3,0,0,1,0
32449,0,1,1,0,0
32450,1,0,0,2,0
32451,1,0,0,1,1
32452,3,0,0,0,0
32453,0,1,0,1,0
32454,0,1,1,0,0
32455,3,0,1,0,1
32456,3,0,0,0,0
32457,0,1,0,1,0
32458,1,0,0,0,0
32459,3,0,0,0,0
32460,3,0,0,0,0
32461,2,2,0,1,0
32462,2,1,2,0,0
32463,2,0,0,1,0
32464,1,0,0,0,1
32465,2,0,0,1,1
32466,3,0,1,0,0
32467,3,1,1,0,0
32468,1,0,0,0,0
32469,2,0,0,0,0
32470,3,0,0,0,1
32471,3,1,0,0,2
32472,0,0,0,0,0
32473,3,1,1,1,0
32474,1,0,1,1,0
32475,0,1,0,0,1
32476,2,1,0,2,0
32477,3,0,1,0,1
32478,0,2,1,1,0
32479,0,1,0,1,1
32480,0,0,0,1,0
32481,0,0,1,0,2
32482,0,0,0,0,0
32483,2,0,1,1,0
32484,2,0,0,0,0
32485,1,0,1,0,0
32486,1,0,1,0,0
32487,1,0,1,0,0
32488,2,0,0,1,0
32489,0,0,0,0,0
32490,2,0,0,2,0
32491,2,1,0,1,0
32492,2,0,0,0,1
32493,1,0,0,0,0
32494,2,0,0,0,1
32495,1,1,0,1,0
32496,1,0,0,0,1
32497,3,0,1,0,0
32498,1,0,0,0,2
32499,0,1,0,2,0
32500,2,1,0,0,0
32501,0,0,0,0,0
32502,0,0,0,1,0
32503,1,0,0,0,0
32504,1,0,0,1,0
32505,2,0,1,1,0
32506,0,2,1,0,0
32507,3,1,0,0,0
32508,2,0,1,1,0
32509,0,0,1,0,0
32510,1,0,1,0,0
32511,3,1,0,1,1
32512,0,1,1,0,0
32513,1,1,0,0,0
32514,3,0,0,0,0
32515,3,0,0,0,1
32516,0,1,0,1,0
32517,2,0,0,1,1
32518,2,2,1,0,1
32519,1,1,0,1,0
32520,1,1,0,0,1
32521,2,2,0,0,1
32522,0,0,1,0,0
32523,2,0,0,0,0
32524,1,0,1,0,0
32525,1,0,0,0,0
32526,1,0,1,0,1
32527,1,0,0,0,0
32528,0,1,0,1,0
32529,1,1,1,0,0
32530,0,0,1,0,0
32531,2,0,0,0,1
32532,3,0,1,0,1
32533,0,0,1,1,0
32534,1,0,1,0,0
32535,1,0,0,0,1
32536,0,0,0,0,0
32537,3,0,1,1,0
32538,3,0,0,2,0
32539,1,1,1,1,0
32540,0,0,1,0,1
32541,3,0,0,0,0
32542,2,1,1,1,1
32543,0,2,0,1,0
32544,2,1,1,0,0
32545,1,0,1,0,0
32546,0,0,0,0,0
32547,0,0,0,1,0
32548,0,1,0,2,0
32549,3,0,0,0,0
32550,1,1,0,1,0
32551,0,1,1,0,0
32552,3,0,0,0,0
32553,2,0,0,1,1
32554,0,2,1,0,0
32555,3,0,0,0,0
32556,2,1,0,1,0
32557,1,1,0,0,1
32558,1,1,0,0,0
32559,1,0,1,1,0
32560,0,1,0,0,1
32561,0,0,0,0,0
32562,0,1,0,0,0
32563,1,0,0,1,0
32564,2,0,0,0,1
32565,3,0,2,0,0
32566,2,0,0,1,0
32567,1,0,1,0,1
32568,1,1,0,0,0
32569,1,0,0,0,0
32570,2,0,0,0,0
32571,0,0,0,0,0
32572,2,0,0,1,0
32573,3,0,0,0,0
32574,1,0,1,1,0
32575,2,0,0,1,0
32576,1,0,0,2,2
32577,3,0,0,0,0
32578,3,0,1,0,0
32579,1,1,1,0,0
32580,2,1,0,0,0
32581,3,0,1,1,0
32582,0,2,0,0,1
32583,0,0,1,2,0
32584,1,0,0,0,0
32585,2,1,0,0,1
32586,1,0,0,1,0
32587,0,0,1,0,0
32588,3,0,1,0,0
32589,0,0,0,0,0
32590,2,0,0,0,0
32591,3,0,1,0,0
32592,0,1,0,1,1
32593,3,0,2,0,0
32594,0,0,0,0,0
32595,3,0,0,0,2
32596,1,0,1,1,0
32597,1,0,1,1,0
32598,1,1,0,1,0
32599,3,0,0,0,2
32600,3,0,0,0,1
32601,2,0,0,0,0
32602,3,0,0,0,1
32603,0,0,0,0,0
32604,0,0,0,0,0
32605,2,0,1,0,0
32606,1,2,0,0,1
32607,1,0,1,0,0
32608,3,1,1,0,1
32609,1,0,0,1,0
32610,2,0,0,1,0
32611,0,0,0,0,0
32612,0,0,0,0,1
32613,1,1,0,0,1
32614,1,0,0,1,0
32615,3,0,1,1,1
32616,2,2,0,0,0
32617,0,0,0,1,1
32618,0,0,0,0,1
32619,2,0,0,1,1
32620,3,0,0,0,1
32621,2,0,0,1,0
32622,0,1,1,0,1
32623,0,1,0,1,0
32624,0,0,0,0,0
32625,3,1,0,2,0
32626,3,2,0,0,1
32627,0,0,0,1,0
32628,1,0,0,2,0
32629,0,0,0,1,1
32630,0,0,0,0,1
32631,1,0,0,0,0
32632,0,1,0,1,0
32633,2,0,0,0,0
32634,2,0,1,0,0
32635,1,0,0,1,1
32636,3,0,0,0,0
32637,0,0,2,0,0
32638,1,0,2,1,0
32639,3,0,0,0,0
32640,0,0,1,1,1
32641,2,0,1,0,1
32642,0,1,0,0,1
32643,1,0,2,0,0
32644,2,0,1,0,0
32645,3,0,0,0,1
32646,1,0,1,1,0
32647,0,1,0,0,1
32648,3,1,0,0,0
32649,3,1,0,0,0
32650,0,0,1,0,0
32651,1,0,0,0,1
32652,3,0,0,0,0
32653,0,1,1,0,0
32654,3,1,0,0,0
32655,1,0,0,1,0
32656,2,0,0,0,0
32657,0,0,1,0,0
32658,3,0,1,0,1
32659,3,0,0,1,0
32660,0,0,0,0,0
32661,3,0,0,1,1
32662,2,0,0,1,1
32663,0,0,0,0,0
32664,1,0,0,1,1
32665,2,0,1,2,0
32666,1,0,0,0,0
32667,2,1,1,0,0
32668,2,0,0,0,1
32669,0,0,0,1,0
32670,1,0,1,0,1
32671,2,0,0,2,0
32672,0,0,0,0,0
32673,3,1,0,0,0
32674,0,0,0,0,1
32675,2,0,1,1,0
32676,2,0,0,0,0
32677,1,0,0,0,0
32678,2,0,1,1,0
32679,0,0,1,1,0
32680,0,0,0,0,1
32681,1,0,0,0,0
32682,0,0,0,1,0
32683,1,0,0,0,0
32684,3,0,0,0,0
32685,0,3,0,0,0
32686,0,0,0,0,0
32687,2,1,2,1,0
32688,3,1,0,0,0
32689,0,0,1,0,0
32690,3,0,0,1,0
32691,3,0,1,0,1
32692,2,0,1,1,1
32693,2,0,1,1,0
32694,1,0,0,1,1
32695,0,1,0,0,0
32696,0,1,0,0,0
32697,1,1,1,0,0
32698,2,0,0,1,0
32699,0,0,0,1,1
32700,1,0,2,0,1
32701,2,0,0,0,0
32702,3,0,0,0,0
32703,2,0,0,1,0
32704,0,0,0,0,0
32705,0,1,0,0,0
32706,1,0,1,0,0
32707,2,0,0,0,0
32708,2,0,0,0,2
32709,3,0,0,0,0
32710,3,1,1,0,0
32711,0,0,0,0,0
32712,1,0,0,2,1
32713,1,0,0,0,1
32714,1,1,1,0,2
32715,3,1,0,0,1
32716,2,0,0,0,1
32717,2,0,0,0,0
32718,1,0,0,0,1
32719,2,1,0,0,0
32720,0,1,0,1,0
32721,0,1,1,0,0
32722,1,0,0,0,2
32723,3,0,0,0,0
32724,2,1,0,0,0
32725,0,0,1,1,0
32726,1,0,1,0,0
32727,2,0,0,2,0
32728,1,0,0,0,0
32729,1,1,1,1,1
32730,2,0,0,1,0
32731,1,0,0,1,0
32732,3,0,1,0,1
32733,2,0,0,1,0
32734,0,0,0,0,0
32735,1,1,1,0,0
32736,3,1,0,0,1
32737,0,0,0,0,0
32738,0,0,1,1,0
32739,1,0,0,0,0
32740,1,0,0,0,0
32741,1,0,0,0,0
32742,0,0,1,1,0
32743,2,0,0,2,0
32744,2,0,0,1,0
32745,3,1,0,1,1
32746,2,1,0,0,1
32747,3,0,0,0,1
32748,2,0,1,2,1
32749,0,1,0,0,0
32750,0,0,2,0,0
32751,2,0,1,1,0
32752,2,2,0,0,0
32753,0,1,1,1,0
32754,2,0,0,0,1
32755,2,0,1,1,0
32756,0,2,0,1,0
32757,0,0,0,0,0
32758,2,0,0,0,1
32759,2,0,0,0,0
32760,1,2,0,0,0
32761,3,1,0,0,0
32762,3,0,0,0,0
32763,0,0,0,0,0
32764,2,0,0,1,0
32765,3,0,0,0,0
32766,1,1,1,1,0
32767,0,1,0,1,0
32768,1,1,0,0,0
32769,2,1,1,0,0
32770,0,0,0,0,0
32771,1,0,0,0,1
32772,1,0,0,0,0
32773,3,0,2,1,1
32774,1,0,0,0,0
32775,0,0,0,0,1
32776,1,0,1,0,0
32777,3,0,1,0,1
32778,1,0,1,1,1
32779,2,0,0,0,0
32780,0,2,0,0,1
32781,1,0,1,0,1
32782,0,1,0,0,0
32783,0,0,0,0,1
32784,3,0,0,0,1
32785,0,1,1,0,0
32786,0,0,0,0,0
32787,2,1,0,1,0
32788,2,0,0,1,1
32789,1,0,0,1,1
32790,1,0,0,0,0
32791,0,0,0,0,0
32792,2,0,1,0,0
32793,3,0,0,2,1
32794,2,1,0,0,0
32795,1,0,0,0,1
32796,2,0,0,0,0
32797,1,0,0,0,0
32798,1,0,0,0,2
32799,1,0,0,0,0
32800,3,0,0,0,0
32801,1,1,1,0,0
32802,0,0,0,0,1
32803,1,0,0,1,1
32804,0,0,0,0,2
32805,2,0,0,0,0
32806,1,0,1,0,0
32807,2,0,0,0,0
32808,2,0,0,1,0
32809,1,0,1,1,1
32810,3,0,0,0,1
32811,3,1,0,0,0
32812,0,0,0,0,1
32813,2,0,1,1,0
32814,1,0,2,1,0
32815,0,0,0,0,1
32816,2,1,0,1,0
32817,0,1,1,1,0
32818,3,0,1,0,0
32819,3,0,0,3,0
32820,1,1,1,0,1
32821,1,0,0,0,0
32822,2,0,1,0,0
32823,1,0,0,1,0
32824,1,0,0,1,1
32825,0,0,1,1,0
32826,3,1,0,0,0
32827,3,0,1,0,0
32828,3,0,0,2,1
32829,2,0,0,0,0
32830,3,0,0,0,1
32831,0,1,1,1,0
32832,2,0,2,0,1
32833,0,0,0,0,0
32834,1,0,1,1,0
32835,1,1,1,0,0
32836,0,1,0,1,0
32837,3,0,1,0,0
32838,2,0,0,1,0
32839,0,1,0,1,0
32840,1,1,0,0,0
32841,1,0,0,0,0
32842,0,0,0,1,0
32843,2,0,0,0,0
32844,2,0,0,0,0
32845,0,0,0,0,1
32846,2,0,0,0,0
32847,3,0,0,1,1
32848,1,0,0,0,0
32849,1,1,1,0,0
32850,0,0,1,1,0
32851,1,0,1,0,0
32852,2,0,0,0,1
32853,1,0,1,1,1
32854,2,0,0,0,0
32855,3,1,0,0,2
32856,2,0,0,0,0
32857,2,0,1,0,0
32858,1,0,0,1,0
32859,3,0,1,0,0
32860,1,0,0,0,1
32861,0,0,0,0,1
32862,0,0,1,0,0
32863,0,0,0,0,0
32864,3,0,0,0,0
32865,3,0,2,0,0
32866,0,1,0,1,1
32867,2,0,0,1,2
32868,1,1,0,1,0
32869,2,1,1,1,0
32870,3,0,0,0,2
32871,3,0,0,0,1
32872,2,0,1,1,0
32873,2,1,0,0,0
32874,1,0,1,0,0
32875,0,0,0,0,0
32876,3,0,1,1,0
32877,3,0,0,1,0
32878,3,0,0,1,1
32879,0,1,0,0,0
32880,2,0,0,2,0
32881,1,0,1,0,0
32882,2,1,1,0,0
32883,2,0,1,1,0
32884,2,0,1,1,0
32885,2,1,1,0,0
32886,2,0,0,2,0
32887,3,1,1,0,0
32888,0,0,0,0,0
32889,0,0,0,0,0
32890,1,0,0,0,0
32891,3,1,0,0,0
32892,3,0,0,1,1
32893,2,0,0,0,0
32894,3,0,2,2,0
32895,1,0,1,1,0
32896,3,0,1,0,0
32897,2,1,0,0,0
32898,0,1,0,0,0
32899,3,0,0,0,1
32900,1,0,0,1,2
32901,2,0,0,2,1
32902,1,0,1,1,0
32903,2,1,1,0,0
32904,3,0,0,0,0
32905,1,0,0,0,0
32906,3,1,1,0,0
32907,2,1,0,0,1
32908,0,0,2,0,0
32909,0,0,1,1,0
32910,3,0,0,0,2
32911,1,0,0,0,0
32912,3,0,0,0,2
32913,2,1,0,0,1
32914,2,0,0,1,0
32915,2,0,0,0,0
32916,0,0,0,2,1
32917,3,0,0,1,0
32918,3,0,0,1,0
32919,1,0,1,1,1
32920,0,0,1,0,0
32921,3,0,0,0,0
32922,0,0,0,1,0
32923,0,0,0,0,0
32924,1,1,0,0,1
32925,2,1,1,0,0
32926,3,0,1,0,0
32927,3,0,0,0,1
32928,1,0,1,0,0
32929,2,0,0,0,0
32930,1,0,0,0,1
32931,1,0,0,1,0
32932,1,0,1,1,0
32933,0,0,1,0,0
32934,0,1,0,0,2
32935,0,0,1,0,0
32936,3,0,0,0,0
32937,2,1,0,0,1
32938,3,0,0,0,0
32939,2,1,1,0,0
32940,3,0,0,1,1
32941,3,0,2,0,0
32942,1,0,1,0,0
32943,3,0,0,0,0
32944,3,1,0,1,0
32945,1,0,1,0,0
32946,1,0,1,0,0
32947,3,0,0,0,1
32948,2,1,0,1,1
32949,3,0,0,0,1
32950,2,0,0,1,1
32951,0,0,0,0,0
32952,0,0,0,0,0
32953,2,0,0,0,0
32954,1,0,1,1,2
32955,0,1,0,0,0
32956,1,0,0,1,1
32957,1,0,0,1,0
32958,0,0,0,1,0
32959,1,0,0,0,0
32960,1,0,0,0,1
32961,3,1,0,0,0
32962,0,0,1,1,0
32963,0,1,1,0,0
32964,1,0,1,0,0
32965,2,0,0,1,0
32966,1,0,1,1,0
32967,1,0,1,0,2
32968,1,0,1,1,0
32969,0,0,0,1,0
32970,3,1,0,0,0
32971,1,0,1,1,0
32972,2,0,0,0,1
32973,3,1,1,0,0
32974,3,0,0,1,0
32975,3,0,0,0,0
32976,0,1,0,1,0
32977,2,1,0,1,0
32978,1,0,0,0,0
32979,3,0,1,1,0
32980,3,0,0,0,0
32981,3,0,0,1,1
32982,3,1,2,0,0
32983,2,0,0,1,0
32984,2,1,0,0,0
32985,0,0,0,0,0
32986,3,0,0,0,0
32987,0,1,1,0,0
32988,0,0,1,0,0
32989,3,0,1,1,0
32990,0,1,1,2,0
32991,0,0,2,1,0
32992,0,0,0,1,0
32993,0,1,0,0,1
32994,1,0,0,1,0
32995,3,1,0,0,0
32996,0,1,0,0,0
32997,3,1,0,1,1
32998,1,0,0,0,1
32999,0,1,1,1,0
33000,3,0,1,0,1
33001,1,0,0,0,0
33002,1,0,0,0,0
33003,1,0,0,0,0
33004,2,0,0,0,1
33005,3,0,1,1,1
33006,1,1,1,1,0
33007,2,0,1,1,0
33008,1,0,0,0,0
33009,2,0,0,1,0
33010,2,0,0,1,0
33011,0,0,0,0,0
33012,2,1,0,2,1
33013,1,0,1,0,0
33014,0,0,0,0,1
33015,2,0,0,0,1
33016,0,0,0,1,2
33017,0,0,0,0,0
33018,2,0,1,1,0
33019,3,0,1,1,1
33020,1,0,1,0,0
33021,0,0,0,1,0
33022,0,0,0,0,0
33023,2,1,0,0,1
33024,3,0,1,1,0
33025,2,0,0,0,0
33026,2,0,1,0,0
33027,3,0,1,0,0
33028,1,0,1,1,0
33029,2,0,0,1,0
33030,2,0,0,0,0
33031,2,1,0,0,0
33032,3,0,1,0,1
33033,3,0,1,0,0
33034,1,0,1,0,0
33035,1,0,0,0,0
33036,0,0,0,2,0
33037,3,0,0,0,0
33038,1,1,0,0,0
33039,2,2,0,0,0
33040,3,0,0,0,0
33041,1,0,0,0,0
33042,3,0,0,1,0
33043,3,0,0,0,2
33044,0,1,0,0,0
33045,3,0,0,0,0
33046,1,0,0,0,0
33047,1,1,1,0,0
33048,2,0,0,1,0
33049,2,0,1,0,0
33050,2,1,1,1,0
33051,1,0,0,1,0
33052,0,1,1,1,0
33053,0,0,0,0,0
33054,0,0,0,1,1
33055,0,0,0,0,0
33056,3,0,0,1,0
33057,2,0,0,0,0
33058,0,0,0,0,0
33059,0,1,0,0,1
33060,3,0,1,0,0
33061,1,0,0,1,0
33062,2,0,0,0,0
33063,1,0,0,0,0
33064,2,0,0,1,0
33065,0,1,0,0,0
33066,3,0,0,0,0
33067,1,0,1,0,0
33068,0,0,0,1,1
33069,1,0,1,0,0
33070,1,0,0,0,1
33071,2,1,0,0,2
33072,3,0,0,0,0
33073,0,1,0,0,0
33074,3,0,0,0,1
33075,0,1,0,0,0
33076,1,0,0,1,0
33077,0,0,0,0,0
33078,0,0,0,0,0
33079,3,1,0,0,0
33080,3,0,0,0,0
33081,0,0,0,0,0
33082,1,0,1,0,0
33083,2,0,1,0,1
33084,2,1,0,0,0
33085,3,1,1,0,0
33086,3,0,1,0,0
33087,0,1,0,0,0
33088,3,0,0,0,0
33089,1,1,1,1,0
33090,2,1,0,0,1
33091,1,0,0,0,0
33092,2,0,0,0,1
33093,2,3,1,0,0
33094,3,1,1,0,0
33095,1,1,0,0,0
33096,2,1,1,0,0
33097,0,0,0,0,0
33098,0,0,0,2,0
33099,0,0,0,1,0
33100,0,0,1,0,0
33101,0,1,0,1,0
33102,3,0,0,0,0
33103,2,0,0,0,1
33104,0,0,0,1,1
33105,1,0,2,1,0
33106,3,0,1,1,0
33107,1,0,1,0,0
33108,0,0,0,1,0
33109,3,0,0,0,1
33110,2,0,1,1,1
33111,1,1,0,0,1
33112,3,2,2,0,0
33113,0,0,0,0,1
33114,1,0,1,0,0
33115,1,1,0,0,0
33116,2,1,0,0,0
33117,0,1,0,0,0
33118,1,0,1,0,1
33119,3,0,1,1,1
33120,1,1,1,0,0
33121,2,1,0,1,0
33122,0,0,1,0,0
33123,0,0,0,1,0
33124,2,1,1,0,0
33125,2,0,0,1,1
33126,2,1,0,1,0
33127,0,0,0,0,0
33128,2,0,1,1,0
33129,2,0,0,0,0
33130,1,0,0,2,0
33131,0,0,0,0,1
33132,3,0,1,0,0
33133,2,0,0,2,0
33134,1,0,0,1,1
33135,2,0,0,0,1
33136,2,0,0,1,0
33137,0,0,0,0,0
33138,1,0,1,1,0
33139,3,0,0,0,1
33140,3,1,1,0,1
33141,1,0,1,0,0
33142,1,0,2,0,1
33143,3,1,1,0,0
33144,3,2,0,0,0
33145,2,1,1,0,0
33146,3,0,0,0,0
33147,3,0,0,1,0
33148,1,0,0,1,1
33149,2,0,0,1,0
33150,0,0,0,0,0
33151,0,0,0,0,1
33152,1,0,0,1,1
33153,3,0,1,0,1
33154,2,0,0,1,0
33155,3,0,0,0,0
33156,2,0,0,1,0
33157,2,1,0,1,0
33158,2,0,1,0,0
33159,1,1,0,1,2
33160,1,0,0,0,0
33161,1,0,1,0,0
33162,1,0,0,0,0
33163,1,0,0,0,0
33164,2,0,0,1,1
33165,1,0,1,1,0
33166,2,0,1,0,1
33167,0,1,0,1,0
33168,3,0,0,0,1
33169,1,0,0,1,1
33170,1,1,1,0,0
33171,0,1,1,0,1
33172,0,0,0,0,1
33173,0,1,0,0,1
33174,3,0,0,1,1
33175,3,0,0,0,0
33176,1,0,1,1,0
33177,2,1,1,0,0
33178,2,1,0,0,0
33179,2,1,1,0,0
33180,0,0,2,1,1
33181,3,0,1,0,0
33182,3,0,2,1,0
33183,0,0,0,0,0
33184,0,1,1,0,0
33185,3,0,0,0,2
33186,2,0,0,1,0
33187,0,0,0,0,1
33188,1,0,1,0,0
33189,2,1,1,0,0
33190,0,1,0,0,0
33191,0,1,0,1,1
33192,3,0,0,0,2
33193,2,1,0,0,1
33194,0,0,0,0,0
33195,0,1,0,1,0
33196,3,0,1,0,1
33197,2,0,1,0,1
33198,3,1,0,0,0
33199,1,0,0,0,0
33200,1,1,0,0,0
33201,3,0,0,1,2
33202,3,0,0,1,0
33203,3,0,0,0,2
33204,1,0,2,0,0
33205,3,0,0,0,0
33206,1,1,1,0,0
33207,3,1,0,1,0
33208,0,0,0,1,1
33209,1,0,0,0,1
33210,1,0,1,1,0
33211,3,0,0,0,2
33212,0,1,1,1,0
33213,3,0,1,0,0
33214,1,0,1,1,0
33215,0,1,0,0,2
33216,0,0,0,0,0
33217,0,0,0,1,1
33218,3,0,0,2,0
33219,2,1,1,0,0
33220,2,1,0,0,1
33221,0,0,0,1,2
33222,1,0,0,0,0
33223,3,1,0,0,0
33224,3,0,1,1,0
33225,0,0,0,1,0
33226,1,0,2,1,1
33227,2,0,0,0,1
33228,1,0,1,0,0
33229,1,0,0,0,0
33230,0,0,0,2,0
33231,1,0,1,0,1
33232,3,0,1,0,0
33233,1,0,0,1,1
33234,2,1,0,0,0
33235,3,0,1,0,0
33236,0,0,0,0,0
33237,0,1,1,0,0
33238,0,1,0,0,2
33239,3,0,1,0,1
33240,1,0,0,0,0
33241,0,0,0,0,0
33242,2,1,0,0,0
33243,2,1,1,1,0
33244,3,0,0,0,0
33245,3,0,0,0,0
33246,1,1,0,0,0
33247,3,0,0,1,1
33248,1,0,1,1,0
33249,0,0,0,0,0
33250,2,0,0,1,1
33251,0,1,0,0,0
33252,3,0,0,0,0
33253,3,0,0,0,1
33254,0,1,0,0,0
33255,1,1,0,1,1
33256,1,1,1,0,0
33257,2,0,1,1,0
33258,1,0,1,1,1
33259,2,0,0,1,0
33260,1,0,1,0,0
33261,2,0,0,0,1
33262,2,0,0,0,0
33263,2,1,0,0,1
33264,2,1,0,0,0
33265,0,1,1,0,0
33266,0,1,2,0,0
33267,1,1,0,0,1
33268,2,1,0,1,0
33269,2,0,1,0,0
33270,1,0,0,0,0
33271,0,1,0,2,0
33272,2,2,0,1,1
33273,0,0,0,0,0
33274,3,0,1,0,0
33275,0,0,0,0,0
33276,1,0,1,0,0
33277,3,1,0,0,0
33278,1,0,0,0,0
33279,2,1,0,1,0
33280,3,1,0,0,1
33281,0,0,0,0,0
33282,0,1,0,0,1
33283,0,1,1,0,0
33284,0,2,1,0,0
33285,3,0,0,1,1
33286,3,0,0,0,1
33287,0,1,0,0,1
33288,0,0,0,1,1
33289,0,2,1,0,0
33290,0,1,0,0,0
33291,1,1,0,0,0
33292,3,0,0,0,1
33293,1,0,0,0,0
33294,2,0,0,1,0
33295,3,1,0,0,2
33296,1,0,1,0,0
33297,2,0,1,1,0
33298,3,2,0,0,0
33299,3,0,0,1,0
33300,3,0,0,0,0
33301,0,0,0,1,0
33302,0,1,1,1,0
33303,1,0,0,0,0
33304,0,0,0,0,2
33305,3,0,1,0,0
33306,0,1,0,1,1
33307,2,0,0,1,1
33308,0,1,1,0,0
33309,1,0,0,0,2
33310,1,0,1,1,0
33311,3,2,0,1,0
33312,0,0,0,0,0
33313,3,0,2,0,0
33314,3,0,1,0,1
33315,1,0,1,1,0
33316,0,0,0,0,0
33317,2,0,0,0,1
33318,3,1,0,0,0
33319,0,1,2,0,0
33320,0,1,0,0,1
33321,0,0,0,0,0
33322,1,0,1,0,0
33323,2,0,0,0,0
33324,1,0,1,0,1
33325,2,0,0,0,0
33326,3,0,0,0,0
33327,3,0,0,0,0
33328,1,0,0,0,0
33329,0,0,1,1,0
33330,2,0,1,0,0
33331,1,0,0,1,0
33332,0,1,0,0,0
33333,1,0,2,1,0
33334,1,0,0,0,0
33335,3,0,1,1,0
33336,1,0,0,0,0
33337,2,0,0,1,1
33338,2,1,0,0,0
33339,3,0,2,0,0
33340,3,0,1,2,1
33341,1,0,1,1,1
33342,1,1,1,0,1
33343,1,0,0,0,0
33344,0,1,0,0,0
33345,1,0,0,0,1
33346,2,1,0,0,0
33347,0,0,0,0,0
33348,2,0,0,0,0
33349,3,1,0,0,0
33350,0,0,0,1,0
33351,0,0,0,0,0
33352,0,0,1,0,0
33353,3,0,1,0,0
33354,1,0,0,1,0
33355,2,2,0,0,0
33356,1,0,0,1,1
33357,3,1,0,0,0
33358,2,1,0,0,1
33359,2,0,1,0,0
33360,3,0,1,1,1
33361,2,1,0,1,0
33362,1,0,0,0,0
33363,0,1,1,0,0
33364,2,1,1,0,0
33365,0,1,1,1,0
33366,1,1,1,0,0
33367,3,0,1,0,1
33368,3,0,1,1,1
33369,3,0,0,1,0
33370,3,0,0,1,0
33371,0,0,0,1,0
33372,2,0,1,1,0
33373,1,0,0,0,1
33374,0,2,0,0,0
33375,0,0,1,0,0
33376,3,0,0,0,0
33377,2,0,0,1,0
33378,0,1,2,0,0
33379,1,0,1,0,0
33380,2,1,1,0,0
33381,1,0,0,0,0
33382,2,0,0,1,1
33383,1,0,0,0,2
33384,0,0,1,1,0
33385,2,1,0,1,0
33386,1,0,1,0,0
33387,1,0,0,0,1
33388,3,0,0,0,1
33389,3,1,0,0,1
33390,0,0,0,0,0
33391,0,1,0,0,0
33392,0,1,0,0,0
33393,3,0,1,0,0
33394,3,0,1,0,0
33395,3,0,2,1,0
33396,2,2,0,0,0
33397,1,0,0,0,0
33398,1,0,0,0,0
33399,2,0,0,0,0
33400,3,2,0,0,1
33401,1,0,0,0,0
33402,1,1,1,0,1
33403,3,1,0,0,1
33404,3,0,0,1,1
33405,1,0,1,0,0
33406,3,0,1,0,0
33407,1,1,0,0,0
33408,2,0,0,1,0
33409,3,0,0,0,1
33410,0,0,0,1,2
33411,0,0,0,1,1
33412,0,1,1,0,0
33413,1,0,0,1,1
33414,3,0,0,0,0
33415,0,1,1,0,1
33416,1,0,1,1,0
33417,2,0,0,2,0
33418,3,0,1,0,0
33419,0,1,1,0,0
33420,3,0,0,0,3
33421,2,0,1,0,0
33422,2,1,0,0,0
33423,0,0,1,0,0
33424,0,0,0,0,0
33425,0,1,1,0,0
33426,3,1,0,0,0
33427,3,1,0,0,1
33428,1,1,0,0,0
33429,2,0,0,1,2
33430,1,0,0,0,0
33431,0,0,0,2,1
33432,1,1,1,0,0
33433,0,1,0,0,0
33434,3,0,0,1,0
33435,2,0,0,0,0
33436,1,0,1,0,0
33437,1,1,3,0,0
33438,1,0,0,0,0
33439,2,0,1,0,0
33440,3,0,1,1,1
33441,3,1,1,0,0
33442,1,0,1,0,0
33443,3,1,0,0,1
33444,0,1,0,0,1
33445,2,0,2,1,0
33446,2,1,0,1,0
33447,1,1,1,0,0
33448,0,0,0,1,0
33449,1,0,0,0,1
33450,0,0,1,0,0
33451,3,0,0,0,0
33452,2,1,1,0,0
33453,1,0,2,1,0
33454,0,0,0,1,0
33455,1,0,0,0,0
33456,2,0,0,0,0
33457,0,1,0,1,1
33458,2,0,0,1,0
33459,0,0,0,0,0
33460,2,0,0,1,1
33461,3,0,1,0,1
33462,0,0,0,0,0
33463,2,0,0,1,0
33464,3,0,1,1,1
33465,2,0,0,0,0
33466,0,0,0,0,1
33467,1,0,1,1,0
33468,1,0,0,2,1
33469,1,0,0,1,0
33470,3,1,0,0,1
33471,0,0,0,0,1
33472,0,1,1,0,0
33473,3,1,1,0,0
33474,1,0,0,0,1
33475,2,1,0,1,0
33476,2,1,0,0,1
33477,3,0,1,0,0
33478,1,0,0,0,0
33479,1,0,0,0,1
33480,2,1,0,0,0
33481,1,1,0,0,0
33482,2,2,1,0,0
33483,2,1,0,0,0
33484,0,1,1,0,1
33485,3,0,0,0,0
33486,1,0,2,1,0
33487,2,1,1,0,0
33488,3,1,0,1,1
33489,3,0,0,0,0
33490,1,0,1,0,0
33491,3,0,0,0,0
33492,1,1,0,0,0
33493,3,0,1,0,0
